Game Date,Away Team,Home Team,Away Record,Home Record,Away Score,Home Score,Winning Pitcher,Winning IP,Winning H,Winning ER,Winning K,Winning BB,Losing Pitcher,Losing IP,Losing H,Losing ER,Losing K,Losing BB
2025-05-25,Arizona Diamondbacks,St. Louis Cardinals,26-27,30-23,3,4,J. King,1.0,0,0,0,0,K. Ginkel,0.2,1,1,1,0
2025-05-25,New York Yankees,Colorado Rockies,32-20,9-44,5,4,M. Leiter Jr.,1.1,0,0,2,1,A. Senzatela,4.1,6,4,4,1
2025-05-25,Philadelphia Phillies,Athletics,34-19,23-31,4,5,T. Ferguson,0.1,0,0,1,0,M. Strahm,1.0,2,2,1,1
2025-05-25,Miami Marlins,Los Angeles Angels,21-30,25-27,3,0,E. Cabrera,5.2,3,0,10,2,K. Hendricks,6.0,7,3,5,0
2025-05-25,San Diego Padres,Atlanta Braves,29-22,25-27,5,3,J. Estrada,1.0,1,0,2,1,S. Schwellenbach,7.0,7,2,11,0
2025-05-25,Los Angeles Dodgers,New York Mets,32-21,32-21,1,3,K. Senga,5.1,5,1,5,4,L. Knack,6.0,4,1,5,0
2025-05-26,San Francisco Giants,Detroit Tigers,31-23,35-20,1,3,K. Montero,5.0,1,0,3,2,H. Birdsong,4.1,5,3,6,2
2025-05-26,Boston Red Sox,Milwaukee Brewers,27-29,27-28,2,3,D. Hall,2.1,2,1,1,2,G. Crochet,6.2,5,2,11,2
2025-05-26,Colorado Rockies,Chicago Cubs,9-45,33-21,1,3,J. Taillon,6.1,4,1,7,0,C. Palmquist,5.0,3,2,4,3
2025-05-26,St. Louis Cardinals,Baltimore Orioles,30-24,19-34,2,5,C. Morton,6.0,4,2,5,2,E. Fedde,5.0,7,3,5,1
2025-05-26,Toronto Blue Jays,Texas Rangers,26-27,26-29,2,1,K. Gausman,8.0,5,1,6,0,J. deGrom,5.1,5,2,0,2
2025-05-26,Chicago White Sox,New York Mets,17-37,33-21,1,2,E. Diaz,1.0,0,0,1,1,S. Wilson,0.2,2,1,0,2
2025-05-26,Cincinnati Reds,Kansas City Royals,27-28,29-26,7,4,N. Martinez,7.0,6,3,2,0,M. Lorenzen,5.0,11,6,2,3
2025-05-26,Los Angeles Dodgers,Cleveland Guardians,33-21,29-24,7,2,Y. Yamamoto,6.0,3,2,7,2,G. Williams,4.2,4,4,3,6
2025-05-26,Minnesota Twins,Tampa Bay Rays,29-24,27-26,2,7,Z. Littell,6.1,3,1,4,0,C. Paddack,5.1,5,2,5,0
2025-05-26,Pittsburgh Pirates,Arizona Diamondbacks,19-36,27-27,0,5,R. Nelson,6.2,4,0,4,0,A. Heaney,5.0,8,5,2,3
2025-05-26,Miami Marlins,San Diego Padres,21-31,30-22,3,4,A. Morejon,1.0,0,0,1,0,C. Gibson,0.1,0,0,0,1
2025-05-26,New York Yankees,Los Angeles Angels,33-20,25-28,5,1,R. Yarbrough,6.0,2,1,7,1,J. Kochanowicz,6.2,5,4,5,2
2025-05-27,Los Angeles Dodgers,Cleveland Guardians,34-21,29-25,9,5,D. May,5.0,4,3,9,2,T. Bibee,5.0,7,4,7,3
2025-05-27,St. Louis Cardinals,Baltimore Orioles,31-24,19-35,7,4,S. Matz,1.1,1,0,1,0,B. Baker,0.2,3,3,2,1
2025-05-27,San Francisco Giants,Detroit Tigers,31-24,36-20,1,3,J. Flaherty,6.0,2,0,8,1,L. Webb,6.0,7,3,10,1
2025-05-27,Atlanta Braves,Philadelphia Phillies,25-28,35-19,0,2,R. Suarez,6.0,4,0,8,3,S. Strider,4.2,1,1,7,4
2025-05-27,Minnesota Twins,Tampa Bay Rays,30-24,27-27,4,2,J. Ryan,6.0,5,1,5,1,T. Bradley,7.0,5,2,6,1
2025-05-27,Chicago White Sox,New York Mets,17-38,34-21,4,6,T. Megill,5.2,4,2,6,4,J. Cannon,5.2,9,5,4,1
2025-05-27,Boston Red Sox,Milwaukee Brewers,27-30,28-28,1,5,R. Zastryzny,0.2,0,0,1,0,L. Hendriks,0.1,2,3,0,1
2025-05-27,Cincinnati Reds,Kansas City Royals,28-28,29-27,7,2,B. Singer,7.0,7,2,3,1,T. Clarke,2.2,1,1,3,0
2025-05-27,Colorado Rockies,Chicago Cubs,9-46,34-21,3,4,C. Flexen,2.0,1,0,1,0,T. Kinley,1.1,2,1,1,2
2025-05-27,Toronto Blue Jays,Texas Rangers,26-28,27-29,0,2,L. Jackson,1.0,0,0,0,1,C. Green,1.0,2,1,1,1
2025-05-27,Athletics,Houston Astros,23-32,29-25,1,11,H. Brown,6.0,6,1,8,0,J. Sears,3.1,10,9,1,1
2025-05-27,New York Yankees,Los Angeles Angels,34-20,25-29,3,2,C. Rodon,7.0,5,0,10,0,T. Anderson,6.0,5,1,3,1
2025-05-27,Miami Marlins,San Diego Padres,21-32,31-22,6,8,S. Kolek,5.1,6,6,3,2,C. Gibson,1.1,1,1,1,1
2025-05-27,Pittsburgh Pirates,Arizona Diamondbacks,20-36,27-28,9,6,J. Wentz,3.2,3,1,4,0,K. Ginkel,0.1,4,5,1,1
2025-05-27,Washington Nationals,Seattle Mariners,24-30,30-23,1,9,L. Evans,8.0,4,1,4,1,M. Parker,4.2,7,4,4,1
2025-05-28,Chicago White Sox,New York Mets,18-38,34-22,9,4,B. Eisert,1.1,0,0,2,0,G. Canning,3.0,4,3,3,4
2025-05-28,Los Angeles Dodgers,Cleveland Guardians,34-22,30-25,4,7,M. Festa,1.0,1,0,0,0,T. Scott,0.2,3,4,2,1
2025-05-28,San Francisco Giants,Detroit Tigers,31-25,37-20,3,4,B. Hanifee,1.0,1,0,1,0,L. Roupp,4.0,5,1,7,2
2025-05-28,Boston Red Sox,Milwaukee Brewers,27-31,29-28,5,6,T. Alexander,1.0,1,0,2,0,J. Slaten,0.1,1,0,0,0
2025-05-28,Minnesota Twins,Tampa Bay Rays,30-25,28-27,0,5,D. Rasmussen,6.0,1,0,5,1,P. Lopez,5.0,7,4,3,2
2025-05-28,Athletics,Houston Astros,23-33,30-25,3,5,S. Dubin,1.0,1,0,2,0,J. Sterner,0.2,4,3,0,1
2025-05-28,Pittsburgh Pirates,Arizona Diamondbacks,21-36,27-29,10,1,P. Skenes,6.2,4,0,7,0,Z. Gallen,5.0,6,5,3,3
2025-05-28,Miami Marlins,San Diego Padres,22-32,31-23,10,8,R. Henriquez,2.0,1,2,3,1,J. Adam,0.2,3,0,0,0
2025-05-28,St. Louis Cardinals,Baltimore Orioles,32-24,19-36,6,4,J. King,1.0,0,0,2,0,C. Povich,4.2,8,5,9,3
2025-05-28,Cincinnati Reds,Kansas City Royals,28-29,30-27,2,3,N. Cameron,6.1,6,1,2,2,H. Greene,5.0,7,2,3,1
2025-05-28,Colorado Rockies,Chicago Cubs,9-47,35-21,1,2,M. Boyd,6.0,4,0,8,0,T. Gordon,4.2,6,2,1,0
2025-05-28,Toronto Blue Jays,Texas Rangers,27-28,27-30,2,0,B. Little,0.2,0,0,2,0,J. Webb,1.0,2,2,0,0
2025-05-28,New York Yankees,Los Angeles Angels,35-20,25-30,1,0,C. Schmidt,6.0,4,0,4,1,Y. Kikuchi,5.0,4,1,4,5
2025-05-28,Washington Nationals,Seattle Mariners,25-30,30-24,9,0,T. Williams,6.0,3,0,2,0,G. Kirby,5.0,7,6,4,2
2025-05-29,Atlanta Braves,Philadelphia Phillies,25-29,36-19,4,5,J. Ruiz,0.1,0,0,0,0,D. Hernandez,0.1,1,1,0,2
2025-05-29,Atlanta Braves,Philadelphia Phillies,26-29,36-20,9,3,C. Sale,6.0,2,0,8,3,Z. Wheeler,5.1,4,6,6,4
2025-05-29,Athletics,Toronto Blue Jays,23-34,28-28,0,12,J. Berrios,6.0,2,0,9,2,J. Lopez,1.2,6,7,0,1
2025-05-29,Tampa Bay Rays,Houston Astros,29-27,30-26,13,3,E. Uceta,0.1,1,0,1,0,B. King,0.1,5,5,0,0
2025-05-29,Washington Nationals,Seattle Mariners,26-30,30-25,9,3,J. Ferrer,1.2,0,0,0,0,C. Snider,0.1,4,5,0,1
2025-05-30,Cincinnati Reds,Chicago Cubs,29-29,35-22,6,2,A. Abbott,7.0,1,0,8,1,C. Rea,5.2,10,6,3,2
2025-05-30,Chicago White Sox,Baltimore Orioles,18-39,20-36,1,2,Z. Eflin,7.0,4,0,6,1,S. Burke,6.0,5,2,6,1
2025-05-30,Milwaukee Brewers,Philadelphia Phillies,30-28,36-21,6,2,Q. Priester,6.0,4,2,0,0,T. Walker,4.0,7,4,6,1
2025-05-30,Athletics,Toronto Blue Jays,23-35,29-28,7,11,C. Bassitt,5.0,7,5,6,2,J. Springs,2.0,6,6,2,6
2025-05-30,Los Angeles Angels,Cleveland Guardians,26-30,30-26,4,1,J. Soriano,6.0,4,0,2,4,L. Ortiz,6.0,7,1,5,2
2025-05-30,Colorado Rockies,New York Mets,9-48,35-22,2,4,D. Peterson,5.2,5,1,5,1,K. Freeland,6.0,7,3,4,0
2025-05-30,San Francisco Giants,Miami Marlins,32-25,22-33,2,0,K. Harrison,5.0,1,0,5,3,C. Quantrill,5.0,8,2,7,1
2025-05-30,Boston Red Sox,Atlanta Braves,28-31,26-30,5,1,G. Whitlock,1.2,1,0,2,1,G. Holmes,5.2,6,3,9,1
2025-05-30,St. Louis Cardinals,Texas Rangers,32-25,28-30,1,11,J. Leiter,5.2,3,0,6,2,M. Liberatore,5.0,7,4,5,1
2025-05-30,Detroit Tigers,Kansas City Royals,38-20,30-28,7,5,B. Hurter,1.2,0,0,2,2,S. Lugo,3.1,5,4,3,2
2025-05-30,Tampa Bay Rays,Houston Astros,29-28,31-26,1,2,F. Valdez,9.0,3,1,9,1,G. Cleavinger,0.2,1,1,2,0
2025-05-30,Pittsburgh Pirates,San Diego Padres,21-37,32-23,2,3,N. Pivetta,6.0,6,2,8,0,M. Keller,6.0,3,3,1,2
2025-05-30,Washington Nationals,Arizona Diamondbacks,27-30,27-30,9,7,J. Irvin,5.0,10,6,0,1,J. Morillo,1.0,1,2,1,3
2025-05-30,Minnesota Twins,Seattle Mariners,31-25,30-26,12,6,J. Duran,1.0,0,0,1,0,C. Legumina,1.0,4,5,1,2
2025-05-30,New York Yankees,Los Angeles Dodgers,35-21,35-22,5,8,T. Gonsolin,6.0,6,5,4,3,M. Fried,5.0,8,6,3,0
2025-05-31,Cincinnati Reds,Chicago Cubs,29-30,36-22,0,2,B. Keller,1.0,0,0,0,0,G. Ashcraft,0.2,3,2,0,2
2025-05-31,Athletics,Toronto Blue Jays,23-36,30-28,7,8,E. Lucas,4.2,4,0,3,1,G. Hoglund,6.0,10,8,1,2
2025-05-31,Chicago White Sox,Baltimore Orioles,18-40,21-36,2,4,D. Kremer,6.0,6,1,7,2,D. Martin,6.0,5,4,3,1
2025-05-31,Milwaukee Brewers,Philadelphia Phillies,31-28,36-22,17,7,C. Patrick,6.0,5,2,6,0,J. Luzardo,3.1,12,12,4,3
2025-05-31,St. Louis Cardinals,Texas Rangers,33-25,28-31,2,0,S. Gray,7.0,4,0,10,1,P. Corbin,5.1,3,2,3,2
2025-05-31,Los Angeles Angels,Cleveland Guardians,26-31,31-26,5,7,L. Allen,1.0,0,0,2,0,R. Zeferjahn,0.2,3,3,0,1
2025-05-31,Boston Red Sox,Atlanta Braves,28-32,27-30,0,5,S. Schwellenbach,6.1,5,0,11,0,W. Buehler,5.2,10,5,6,2
2025-05-31,Colorado Rockies,New York Mets,9-49,36-22,2,8,K. Senga,6.1,2,2,7,2,A. Senzatela,4.0,8,7,2,2
2025-05-31,San Francisco Giants,Miami Marlins,32-26,23-33,0,1,E. Cabrera,5.2,6,0,5,3,R. Ray,7.0,2,1,9,3
2025-05-31,Detroit Tigers,Kansas City Royals,38-21,31-28,0,1,J. Schreiber,1.0,0,0,2,1,B. Brieske,1.0,2,1,0,0
2025-05-31,Tampa Bay Rays,Houston Astros,30-28,31-27,16,3,Z. Littell,9.0,10,3,6,1,C. Gordon,5.0,5,4,6,1
2025-05-31,Minnesota Twins,Seattle Mariners,31-26,31-26,4,5,C. Snider,2.0,2,0,1,1,C. Sands,0.1,0,0,0,0
2025-05-31,New York Yankees,Los Angeles Dodgers,35-22,36-22,2,18,L. Knack,6.0,5,1,6,3,W. Warren,1.1,6,7,2,4
2025-05-31,Pittsburgh Pirates,San Diego Padres,22-37,32-24,5,0,B. Falter,6.1,2,0,1,1,D. Cease,4.2,7,3,6,1
2025-05-31,Washington Nationals,Arizona Diamondbacks,28-30,27-31,11,7,M. Soroka,5.1,6,4,3,1,B. Pfaadt,0.0,6,8,0,0
2025-06-01,St. Louis Cardinals,Texas Rangers,33-26,29-31,1,8,J. deGrom,6.0,4,1,4,3,E. Fedde,6.0,4,2,5,3
2025-06-01,Boston Red Sox,Atlanta Braves,29-32,27-31,3,1,G. Crochet,7.0,5,1,12,2,B. Elder,5.1,6,3,4,3
2025-06-01,Chicago White Sox,Baltimore Orioles,18-41,22-36,2,3,C. Morton,6.2,6,0,7,1,A. Houser,6.1,8,3,6,1
2025-06-01,Milwaukee Brewers,Philadelphia Phillies,32-28,36-23,5,2,N. Mears,1.0,0,0,1,0,O. Kerkering,1.0,1,0,0,1
2025-06-01,Athletics,Toronto Blue Jays,23-37,31-28,4,8,E. Swanson,1.0,1,1,1,0,J. Sterner,0.0,3,3,0,0
2025-06-01,Los Angeles Angels,Cleveland Guardians,26-32,32-26,2,4,G. Williams,6.2,1,0,6,2,J. Kochanowicz,3.2,5,4,4,3
2025-06-01,Colorado Rockies,New York Mets,9-50,37-22,3,5,C. Holmes,7.0,3,3,3,0,C. Palmquist,4.2,4,4,8,2
2025-06-01,San Francisco Giants,Miami Marlins,33-26,23-34,4,2,H. Birdsong,5.1,5,1,5,0,R. Weathers,6.0,5,4,7,3
2025-06-01,Detroit Tigers,Kansas City Royals,39-21,31-29,1,0,C. Lee,1.1,0,0,1,0,K. Bubic,7.0,4,1,9,2
2025-06-01,Tampa Bay Rays,Houston Astros,30-29,32-27,0,1,H. Brown,6.0,1,0,5,4,T. Bradley,7.0,3,0,10,2
2025-06-01,Cincinnati Reds,Chicago Cubs,29-31,37-22,3,7,J. Taillon,6.1,3,2,2,1,N. Martinez,4.2,7,5,2,2
2025-06-01,Minnesota Twins,Seattle Mariners,31-27,32-26,1,2,A. Munoz,1.0,1,1,2,1,G. Jax,0.1,2,1,1,0
2025-06-01,Washington Nationals,Arizona Diamondbacks,28-31,28-31,1,3,C. Mena,2.0,1,0,2,1,M. Parker,5.0,3,3,2,2
2025-06-01,Pittsburgh Pirates,San Diego Padres,22-38,33-24,4,6,A. Morejon,0.1,0,0,0,0,T. Rainey,0.1,1,4,0,3
2025-06-01,New York Yankees,Los Angeles Dodgers,36-22,36-23,7,3,R. Yarbrough,6.0,4,1,5,0,Y. Yamamoto,3.2,7,4,2,3
2025-06-02,Colorado Rockies,Miami Marlins,10-50,23-35,6,4,G. Marquez,5.0,9,3,6,2,M. Meyer,5.0,10,4,5,1
2025-06-02,Los Angeles Angels,Boston Red Sox,27-32,29-33,7,6,R. Zeferjahn,1.0,0,0,2,0,R. Fitts,1.0,4,5,0,1
2025-06-02,Milwaukee Brewers,Cincinnati Reds,33-28,29-32,3,2,A. Civale,5.1,7,2,5,1,B. Singer,5.0,4,3,4,3
2025-06-02,Detroit Tigers,Chicago White Sox,40-21,18-42,13,1,J. Flaherty,6.0,4,1,4,1,J. Cannon,3.0,4,5,5,3
2025-06-02,San Diego Padres,San Francisco Giants,34-24,33-27,1,0,R. Suarez,2.0,1,0,1,0,R. Walker,1.0,0,0,0,0
2025-06-02,Minnesota Twins,Athletics,32-27,23-38,10,4,J. Ryan,5.0,6,4,4,3,L. Severino,5.2,9,8,1,1
2025-06-02,New York Mets,Los Angeles Dodgers,38-22,36-24,4,3,E. Diaz,1.0,2,1,2,0,T. Scott,1.0,2,1,1,1
2025-06-03,Colorado Rockies,Miami Marlins,11-50,23-36,3,2,V. Vodnik,1.1,0,0,0,0,A. Bender,1.0,1,1,1,0
2025-06-03,Houston Astros,Pittsburgh Pirates,33-27,22-39,3,0,L. McCullers Jr.,6.0,2,0,7,1,P. Skenes,8.0,3,1,8,1
2025-06-03,Chicago Cubs,Washington Nationals,38-22,28-32,8,3,C. Horton,5.1,5,1,3,1,T. Williams,4.1,5,5,4,1
2025-06-03,Cleveland Guardians,New York Yankees,32-27,37-22,2,3,C. Rodon,7.0,5,1,8,1,T. Bibee,6.1,4,3,6,2
2025-06-03,Philadelphia Phillies,Toronto Blue Jays,37-23,31-29,8,3,C. Sanchez,6.0,4,1,4,4,B. Francis,1.2,7,6,2,2
2025-06-03,Los Angeles Angels,Boston Red Sox,28-32,29-34,4,3,K. Jansen,1.0,0,0,1,2,Z. Kelly,1.0,0,0,0,1
2025-06-03,Milwaukee Brewers,Cincinnati Reds,33-29,30-32,2,4,G. Ashcraft,1.1,0,0,1,0,F. Peralta,6.0,7,3,9,3
2025-06-03,Arizona Diamondbacks,Atlanta Braves,29-31,27-32,8,3,Z. Gallen,7.0,4,1,4,1,S. Strider,5.0,6,5,4,2
2025-06-03,Texas Rangers,Tampa Bay Rays,29-32,31-29,1,5,D. Rasmussen,5.0,1,0,8,0,T. Mahle,5.1,5,4,5,2
2025-06-03,Detroit Tigers,Chicago White Sox,40-22,19-42,1,8,S. Smith,5.1,3,0,6,2,B. Hurter,2.0,1,0,4,1
2025-06-03,Kansas City Royals,St. Louis Cardinals,32-29,33-27,10,7,S. Cruz,1.2,0,0,2,0,S. Matz,1.1,3,2,2,0
2025-06-03,Baltimore Orioles,Seattle Mariners,23-36,32-27,5,1,T. Sugano,7.0,5,1,5,1,G. Kirby,5.0,8,2,3,1
2025-06-03,San Diego Padres,San Francisco Giants,35-24,33-28,3,2,Y. Matsui,1.0,0,0,0,0,S. Bivens,1.0,2,0,0,0
2025-06-03,Minnesota Twins,Athletics,33-27,23-39,10,3,P. Lopez,5.0,4,2,4,3,J. Lopez,4.1,5,5,9,1
2025-06-03,New York Mets,Los Angeles Dodgers,38-23,37-24,5,6,T. Scott,1.0,0,0,2,0,J. Butto,0.1,1,0,0,1
2025-06-04,Colorado Rockies,Miami Marlins,12-50,23-37,3,2,K. Freeland,6.1,4,0,4,0,C. Quantrill,5.0,5,2,2,1
2025-06-04,Milwaukee Brewers,Cincinnati Reds,34-29,30-33,9,1,Q. Priester,5.0,2,1,4,3,A. Abbott,6.0,7,5,6,1
2025-06-04,Los Angeles Angels,Boston Red Sox,28-33,30-34,9,11,C. Criswell,1.2,0,0,2,1,B. Burke,1.0,3,2,1,1
2025-06-04,Houston Astros,Pittsburgh Pirates,33-28,23-39,0,3,M. Burrows,5.1,5,0,6,0,R. Gusto,4.1,8,3,3,2
2025-06-04,Chicago Cubs,Washington Nationals,38-23,29-32,0,2,M. Gore,7.0,3,0,7,1,M. Boyd,7.1,4,2,6,1
2025-06-04,Cleveland Guardians,New York Yankees,33-27,37-23,4,0,L. Ortiz,5.2,3,0,7,3,C. Schmidt,5.2,7,3,8,1
2025-06-04,Philadelphia Phillies,Toronto Blue Jays,37-24,32-29,1,2,J. Hoffman,0.1,1,0,0,0,J. Romano,0.2,2,1,1,0
2025-06-04,Arizona Diamondbacks,Atlanta Braves,30-31,27-33,2,1,M. Kelly,7.0,1,0,8,1,C. Sale,6.0,3,1,10,4
2025-06-04,Texas Rangers,Tampa Bay Rays,29-33,32-29,4,5,S. Baz,5.0,5,3,5,1,K. Rocker,3.1,6,5,5,2
2025-06-04,Detroit Tigers,Chicago White Sox,41-22,19-43,5,4,W. Vest,2.0,0,0,3,0,B. Eisert,1.0,1,1,1,0
2025-06-04,Baltimore Orioles,Seattle Mariners,24-36,32-28,3,2,Y. Cano,0.2,0,0,1,0,C. Vargas,0.1,1,1,0,1
2025-06-04,San Diego Padres,San Francisco Giants,35-25,34-28,5,6,S. Hjelle,2.2,0,0,1,1,J. Adam,1.0,2,1,1,1
2025-06-04,Minnesota Twins,Athletics,34-27,23-40,6,1,Z. Matthews,5.0,4,1,4,3,J. Sterner,1.0,1,1,1,0
2025-06-04,New York Mets,Los Angeles Dodgers,39-23,37-25,6,1,G. Canning,6.0,3,0,7,1,T. Gonsolin,5.0,3,2,6,3
2025-06-05,Arizona Diamondbacks,Atlanta Braves,31-31,27-34,11,10,K. Graveman,1.0,2,1,0,0,R. Iglesias,0.2,4,3,0,1
2025-06-05,Kansas City Royals,St. Louis Cardinals,32-30,34-27,5,6,J. Romero,1.0,1,0,1,0,C. Estevez,0.1,2,1,0,1
2025-06-05,Detroit Tigers,Chicago White Sox,41-23,20-43,2,3,S. Wilson,1.0,0,0,1,0,B. Brieske,0.1,1,0,0,1
2025-06-05,Philadelphia Phillies,Toronto Blue Jays,37-25,33-29,1,9,C. Bassitt,7.0,5,1,6,2,J. Luzardo,2.1,9,8,2,2
2025-06-05,Minnesota Twins,Athletics,34-28,24-40,3,14,M. Spence,5.0,3,1,4,1,D. Festa,3.2,6,8,6,2
2025-06-05,Baltimore Orioles,Seattle Mariners,25-36,32-29,4,3,Z. Eflin,6.0,8,3,7,0,B. Woo,6.0,4,4,6,2
2025-06-05,San Diego Padres,San Francisco Giants,35-26,35-28,2,3,R. Ray,7.0,4,2,9,1,D. Cease,5.0,5,3,7,3
2025-06-05,New York Mets,Los Angeles Dodgers,39-24,38-25,5,6,A. Vesia,0.1,0,0,0,0,R. Garrett,0.2,2,1,1,2
2025-06-05,Houston Astros,Pittsburgh Pirates,34-28,23-40,8,2,F. Valdez,7.0,4,2,11,3,M. Keller,6.1,8,6,5,1
2025-06-05,Chicago Cubs,Washington Nationals,39-23,29-33,7,1,C. Rea,5.1,5,0,0,1,J. Irvin,5.0,8,3,3,2
2025-06-05,Cleveland Guardians,New York Yankees,33-28,38-23,0,4,M. Fried,6.0,1,0,7,2,S. Cecconi,5.0,5,2,3,2
2025-06-05,Texas Rangers,Tampa Bay Rays,29-34,33-29,3,4,C. Sulser,1.0,1,0,1,0,R. Garcia,0.2,4,3,0,1
2025-06-05,Kansas City Royals,St. Louis Cardinals,33-30,34-28,7,5,A. Zerpa,3.0,1,0,4,1,M. Liberatore,4.0,8,7,2,1
2025-06-06,Miami Marlins,Tampa Bay Rays,23-38,34-29,3,4,Z. Littell,6.0,6,1,4,0,E. Cabrera,4.0,6,1,5,2
2025-06-06,Philadelphia Phillies,Pittsburgh Pirates,37-26,24-40,4,5,D. Bednar,1.0,0,0,3,0,J. Romano,0.2,3,1,1,0
2025-06-06,Texas Rangers,Washington Nationals,29-35,30-33,0,2,M. Soroka,6.0,2,0,7,1,P. Corbin,8.0,5,2,2,0
2025-06-06,Boston Red Sox,New York Yankees,30-35,39-23,6,9,W. Warren,5.1,3,4,6,4,W. Buehler,2.0,7,5,2,2
2025-06-06,Arizona Diamondbacks,Cincinnati Reds,31-32,31-33,3,4,T. Santillan,1.0,0,0,2,1,R. Thompson,1.1,1,0,3,0
2025-06-06,Chicago Cubs,Detroit Tigers,39-24,42-23,1,3,T. Skubal,7.2,8,1,6,0,B. Brown,7.0,7,2,7,1
2025-06-06,Houston Astros,Cleveland Guardians,35-28,33-29,4,2,C. Gordon,5.0,7,1,5,0,L. Allen,6.0,7,4,2,2
2025-06-06,Kansas City Royals,Chicago White Sox,33-31,21-43,2,7,J. Leasure,1.0,1,0,0,1,J. Bowlan,1.1,2,3,1,4
2025-06-06,San Diego Padres,Milwaukee Brewers,36-26,34-30,2,0,W. Peralta,0.2,0,0,2,1,C. Patrick,6.0,4,1,6,3
2025-06-06,Toronto Blue Jays,Minnesota Twins,34-29,34-29,6,4,E. Lauer,2.1,1,0,2,1,B. Ober,7.0,5,5,4,1
2025-06-06,Los Angeles Dodgers,St. Louis Cardinals,38-26,35-28,0,5,S. Gray,6.1,8,0,5,0,J. Wrobleski,6.0,6,4,5,3
2025-06-06,New York Mets,Colorado Rockies,40-24,12-51,4,2,R. Stanek,1.0,2,0,1,1,Z. Agnos,1.0,2,2,2,1
2025-06-06,Seattle Mariners,Los Angeles Angels,32-30,29-33,4,5,K. Hendricks,6.0,8,4,2,2,B. Miller,5.0,6,5,2,1
2025-06-06,Baltimore Orioles,Athletics,25-37,25-40,4,5,J. Sears,5.0,4,4,3,3,D. Kremer,5.1,8,5,2,1
2025-06-06,Atlanta Braves,San Francisco Giants,27-35,36-28,4,5,S. Bivens,0.1,0,0,0,0,P. Johnson,1.0,1,0,0,0
2025-06-07,Arizona Diamondbacks,Cincinnati Reds,31-32,31-33,3,4,T. Santillan,1.0,0,0,2,1,R. Thompson,1.1,1,0,3,0
2025-06-07,Chicago Cubs,Detroit Tigers,40-24,42-24,6,1,J. Taillon,7.0,3,1,5,1,T. Holton,1.1,1,1,2,0
